First Level Heading,Second Level Heading,Third Level Heading,Definition
人口学词典,章节 2 • 人口统计资料的加工整理,220,"从主要不是为统计目的而设的文件中取得统计数据的过程，叫作提取1 (extraction) 。一般来说，不论其来源为何，统计资料都是要经过数据处理2 (processing) 的。处理可以用手工3 (manual) 、机器4 (mechanical) 、或电子计算机5 (electronic) 进行，也可以用以上几数方式同时进行。手工处理所使用的设备，最复杂的为台式计算器6 (desk calculator) 。电子处理使用计算机(132-2*)。不论采用哪种处理方式都要进行以下各种工作过程7 (types of operations) ：校订8 (editing) 数据、汇总(130-6*)、计算(132-3)和制表9 (table preparation) 。进行以上工作的复杂程度决定于所选用的处理方式。
注：在英语中，editing这个词是指对基础文件或机器可读数据进行加工，以校正自相矛盾之处并填补遗漏的地方。在法语中，校订是制表的一个阶段。"
人口学词典,章节 2 • 人口统计资料的加工整理,221,数据的校订通常需要先将基本文件2 (basic document) 的某些项目进行编码1 (coding) 。编码方案3 (coding scheme) 把每一项目材料与其数字代码或字母代码之间建立了一个互相对应关系。代码簿收集了也说明了某套基本文件所用的编码方案。编码方案的目的是为了便于以后对数据进行分组。与编码方案不同的是分类4 (classification) ，它是列载个别代码的一张表。在表中对每个标题5 (heading) 都给予一个或数个号码。对数据进行编码之后，数据就成为一份可以变换为机器可读形式的档案材料(213-3*)。校订的第二阶段工作就是清理6 (cleaning) 档案材料，用有效性核查7 (validity checks) 和一致性核查7 (consistency checks) 消除差错；核查可以在每一统计单位(参阅110-1)的范围内进行，也可以在不同单位之间对比进行。差错一经查出，可以用自动化方式对原始文件或档案材料加以修正。
人口学词典,章节 2 • 人口统计资料的加工整理,222,校订过的数据极少直接使用；还需要分组(130-7)和汇总(130-6*)，制定出统计表(131-4)。统计表可以用重组1 (sorting) 法编制，按照事先确定的规则将各个单位重新组合，或者仅是对具有某一特征的各个单位进行的系统性计数。重组法可以用手工进行，也可以用机器进行。单位或特征的选择可以依据一个或数个定量特征的值进行，也可以依据一个或数个定性特征的形式2 (modalities) 进行。极少研究可以在不进行计算（无论是简单的还是复杂的，孤立的还是重复的）的前提下进行。现在计算机(225-2)可以作人工很难作的计算，因此数据分析3 (data analysis) 的技术得到了发展。确定性模型和随机性模型((参阅730)经常需要进行大量计算，模拟(730-6)也是如此。
人口学词典,章节 2 • 人口统计资料的加工整理,223,制表(220-9)的目的是把数据处理的结果，用列单1 (listings) 、统计表(131-4)或统计图(155-2)表示出来。这些表和图在叙述统计2 (descriptive statistics) 中是普遍应用的。计算机制图3 (computer graphing) 和计算机制图学3 (computer cartography) 的应用可以实现图形展示的大规模生产。
人口学词典,章节 2 • 人口统计资料的加工整理,224,单纯的机器处理(220-4)不包括使用电子设备1 (electronic equipment) 。电子设备已经取代了过去使用的制表机2 (tabulating machines) 或单位记录机2 (unit record machines) (221-1*)，而且其用途更为广泛。
人口学词典,章节 2 • 人口统计资料的加工整理,225,人口学的研究大量依靠计算机2 (computer) 进行电子数据处理1 (electronic data processing) 。硬件3 (hardware) 一词是指机器部件，而软件4 (software) 则向用户5 (user) 提供使用计算机的方法。计算机专家6 (computer specialists) 中包括程序员7 (programmers) ，他负责编写系统分析员9 (system analysts) 所设计的程序8 (programs) 。
人口学词典,章节 2 • 人口统计资料的加工整理,226,{NonRefTerm|计算机}}(225-2)的硬件(225-3)有一个或数个中央处理机1 (central processing units) 、一个中央存贮器2 (central memory) 、一个或多个使用磁带4 (magnetic tapes) 或磁盘5 (disks) 的大容量存贮装置3 (mass storage devices) 和一套输入输出设备6 (input-output devices) 。软件(225-4)包括操作系统7 (operating system) ，其任务是有效地操纵现有设备8 (facilities) 使用户(225-5)执行用户的程序9 (users’ programs) 和处理程序10 (processing programs) ，即为解决标准问题而事先编写好的程序(225-8)。
人口学词典,章节 2 • 人口统计资料的加工整理,227,"用户(225-5)一方面可以用编写程序(225-8)的方法处理其问题。编写程序可以使用普通的程序设计语言1 (programming language) ，如Fortran、Cobol、Basic或Algal，也可以使用特殊的语言；另一方面也可以利用存储在计算机中央存贮器(226-2)中的处理程序(226-9)，比如数据库管理系统2 (data base management system) ，它用来建立并保持一个数据库2 (databank) 、一个调查处理程序3 (survey processing program) 或一个统计程序包4 (statistical package) 。向计算机输入和从计算机接受信息所用的装置可以因使用的加工处理的方式而不同。在成批处理7 (batch processing) 时，标准的输入和输出装置是卡片阅读机5 (card reader) 和行式打印机6 (line printer) 。在分时模式9 (timesharing mode) 中，控制台8 (console) 是进行加工处理的标准的输入和输出装置。在以上两种方式中，输入装置都可以不同计算机放在一个地方，这时，加工处理要用远程终端设备10 (remote terminal) 进行。
注：除了上述的程序设计语言外，为了控制操作系统，也可以使用其他类型语言；这样的语言，通常称之为作业控制语言。"
人口学词典,章节 2 • 人口统计资料的加工整理,228,计算机(225-2)处理数据要经历三个主要阶段。第一个阶段是数据输入1 (data entry或input) ，可以使用联机2 (on line) 设备如键盘控制台(227-8)进行。已经存贮在计算机中的数据，既可以经由中央存贮器(226-2)存取，也可以经由大容量存贮装置(226-3)存取，并将之用作输入数据。这是数据收集3 (data collection) 的一部分，从提取(220-1)到电子介质上的转录，通过有效性检查(221-7)和一致性检查(221-8)。这两种检查可以在数据输入期间在线工作时进行。第二个阶段是处理(220-2)，可以分为两种主要类型：数值处理4 (numerical processing) 和非数值处理5 (non-numerical processing) 。统计和算术计算通常属于数值处理运算，数据控制操作则主要是非数值处理。第三个阶段，有时称之为输出阶段。在这一阶段中，可以把处理结果6 (processed results) 或输出6 (output) 打印在行式打印机(227-6)上，也可以将其作为文件贮存在大容量存贮装置(226-3)中，以备进一步处理。也可以把结果输入绘图机7 (plotter) ，从而将处理结果以图或象形的方式表达出来。
人口学词典,章节 2 • 人口统计资料的加工整理,230,"人口统计的准确程度1 (accuracy) ，除了其他因素以外，还取决于对个人、集体或作为其基础事件计数的完整程度2 (completeness) 。遗漏3 (omission) 和漏报3 (undercount) 会造成估计偏低4 (underestimation) ，而重报5 (multiple counting) 则会造成估计偏高6 (overestimation) 。其他的错误包括某一特征(如年龄)的误报7 (misreporting) 和分类错误8 (classification errors) 。这样的误差，有时可以通过事后质量抽查9 (post-enumeration survey) 或质量检查10 (quality checks) 查找出来。有时候，某些问题未得到回答或回答得不够充分，都可能造成相当大的误差。对于这类误差，可在无回应11 (nonresponse) 、未报11 (not stated) 、不详11 (unknown) 、未声明11 (undeclared) 、未指定11 (not specified) 、定义不清11 (poorly defined) 、错误指定11 (misspecified) 等等一栏中的频数表示出来。
注：Completeness，“完整的”和“完整程度”这两个词，在这里是用来表示不存在遗漏。这两个词也可以用来表示202—4所指的覆盖程度。 生命登记中某些事件的遗漏叫作漏登，而普查或调查中的某些事件的遗漏，则叫作漏查。 双重计数一词，经常用于这一涵义。"
人口学词典,章节 3 • 人口的分布和分类,301,人口统计通常是按照人口的地理分布1 (geographical distribution of the population) 或者人口的空间分布1 (spatial distribution of the population) 列出，而且也按结构(144-4)列出。每一个人口都居住在一定的地区2 (area) 或者一定的领土2 (territory) (305-6)内。研究人口的地理分布3 (geographical distribution) 或称空间分布3 (spatial distribution) ，就是去认识人口是怎样分布于领土之上的。
人口学词典,章节 3 • 人口的分布和分类,302,人口居住的领土(301-2)，通常划分为一些更小地区1 (sub-areas) 。为了便于行政管理，领土可以划分为行政地区2 (administrative areas) 、行政单位2 (administrative units) 或行政区2 (administrative districts) ，行政区有时叫作法定分区2 (legal divisions) 或叫作政治分区2 (political divisions) 。另一方面，地理学家可以把地区划分为区域3 (regions) 或地带4 (zones) 。区域或地带可以同行政单位一致，也可以不一致。“区域”或“地带”这类词，可以用于很多不同的含义，而其面积大小，可以相差悬殊。因此，人们可以说，极区、气候区或者大都市区。地理学家还使用自然区5 (natural region) 和经济区6 (economic region) 等术语。在人类生态学(104-5)中，使用自然地区7 (natural area) 一词来表示由某一人口所居住的一个具有明显特征的地区。
人口学词典,章节 3 • 人口的分布和分类,303,"行政单位在各个国家是不一样的，即使在同一国家，不同时间也可能不一样。因此，行政单位一词可能包含不同的情况。次级行政区有镇1 (townships) 和教区1 (parishes) ；主要行政区有州2 (states) 或省2 (provinces) ；而介于上述两者之间的行政单位，通常叫作县5 (countties) 和区6 (districts) 。例如，在加拿大，其主要行政地区，按其大小由小到大依次排列为：镇8 (township) 、县9 (county) 和省10 (province) 。而法国的主要行政区包括与省对应的区域2 (regions) 和与瑞士的州4 (cantons) 相对应的部门3 (cantons) 。在瑞士，区7 (districts) 和圈11 (circles) 是更小的行政区。在美国，教区相当于县，是乡和城市之上、州之下的单位。
注：村、镇和城市，有时是赋予较小行政单位的另外名称。市通常是表述次级行政区的词语。"
人口学词典,章节 3 • 人口的分布和分类,304,人口可以是定居的1 (settled、sedentary) 或者是游牧的2 (nomadic) 。游牧人口是指在一定地区内迁来迁去而没有固定住所的人。逐步过渡为定居的游牧人口叫作半游牧的3 (semi-nomadic) 。有时候，未开化的民族可以拥有专门划归自己的一块领地，叫作土著保留地4 (native reserve) 或叫作保留地4 (reservation) 。
人口学词典,章节 3 • 人口的分布和分类,305,国家1 (country) 通常是指一个[人民2 (people) 或民族2 (nation) ](参阅333-3) 的领土(301-2)。一般来说，属于一个民族的人有着共同的文化。一个邦3 (state) (state)指的是一个政治实体。英文中state一词这里有两种意义：作为邦是对其领土有完全自主权和对其居民有完全统治权的实体；作为州，有一些联邦4 (federations) 或者联邦国家4 (federal states) 所划分的较小单位叫作州5 (state) ，这些州的主权则不是绝对的(如美国和澳大利亚)。领土6 (territory) (301-2)一词，通常表示一个地理区域，但有时也用来表示不久前才定居下来的一个政治单位。有时还区分为自治领土7 (self-governing territories) 和非自治领土8 (non-self-governing territories) 。
人口学词典,章节 3 • 人口的分布和分类,306,"在一个领土(301-2)之内，不同的人口集聚情况可以有不同的术语来表示，例如集居点1 (conglomerations) 、聚居点1 (aggregations) 、或人口聚居点1 (population aggregates或population clusters，localities) 等。在农村地区，最小的单位是庄2 (hamlet) ，庄通常只有很少的人家。比庄稍大的集居点是村3 (village) 。村通常是一个小社区，居民主要是农业人口。镇4 (town) 和市4 (city) (305-1)是更大的集居点。一般来说，在这样的集居点中，很少有人从事农业，但是从村转变为城镇或城市的标准却难以说明，而且各个国家的规定也不相同。领土的政府所在地叫作首都5 (capital) 。在一个县内，县政府所在地叫作县城6 (county town) 或县中心6。镇和市还可以划分为区7 (districts或quarters) ，为了选举也可以另划出选区7 (wards) 。
注：agglomeration一词也用来表示聚居点。可参阅307-1。 很大的城市一般称为大都会。"
人口学词典,章节 3 • 人口的分布和分类,307,"相邻的一些集居点相互连合可能会发展成一些连绵不断的地区。虽然这些集居点在行政上仍然保持独立，而实际上则组成了一个城镇集群1 (urban agglomeration) ,其中有一座中心城市2 (central city) 和一些具有不同功能的郊区3 (suburbs) 。都会地区4 (metropolitan area或conurbation) 通常是用来表示许多在地理上尽管相邻，但却保持各自独立性的城市群。几个都会地区的合并可能会发展成特级城市5 (megalopolis) 或城镇都会地带5 (metropolitan belt) 。大都市区6 (metropolitan regions) 可以指包括通勤带的聚集区。
注：用作中心城市同义词的词语是城镇核心。 郊区化 ：大城市郊区人口迅速增长的过程。邻近大城市的人口密集地区叫作城镇边缘，城乡定居地区的过渡地带，叫作城乡结合地带或远郊区。 城镇人口可以按需要另外划分成不同城镇统计区，如标准都会统计区(美国)、居民密集区(日本)和集合城市(英国)。"
人口学词典,章节 3 • 人口的分布和分类,310,"在普查时，常住人口1 (resident population, dejure population) 和现住人口2 (actual population, de facto population) 应加以区别。常住人口指的是经常住在该地区的人口，既包括普查日在场的永久居民3 (permanent residents) ，也包括常住居民中的临时外出者4 (temporary absentees) 。现住人口即普查日那一天住在该地区的人，包括当地居民、外来者5 (visitors) 和临时过境者5 (transients) 。就全国来看，这两种方法调查的结果不会完全相同。一个人居住的地方叫作居住地6 (place of residence) 。为了行政上的原因，对共同生活在大社区或团体中的人通常要分别调查，例如寄宿学校中的学生、军营中的军事人员、囚犯等(参阅110-5*)，这样的人构成了单位集体人口7 (institutional population) 。流浪者8 (vagrants) 和无固定住所的人8 (persons of no fixed abode) 需要根据专门的规定进行查点。
注：正式居住地一词是法定住所的法律术语，来表示一个人在法律上应该居住的地方。该地方可能与其实际住所不相同，在美国，正式居住地人口是指常住地的人口。 在美国，单位管辖人一词专指生活在教养机构中的人，住在精神病院和结核病院中的病人，住在收容所中的老年入、残疾人、受赡养者和无人照管的人；其他集体住所的居包括学校宿舍中的学生和军营中的士兵。"
人口学词典,章节 3 • 人口的分布和分类,311,"在很多国家中，把人口数低于某一水平(比如2000人)的行政区定为乡村地区1 (rural area) ，其他地区则称为城镇地区2 (urban areas) 。乡村人口3 (rural population) 就是住在乡村地区的人口，城镇人口4 (urban population) 则是住在城镇地区的人口。把某一地区的人口分别划为城镇人口和乡村人口的规定，各个国家是不一样的。有些乡村人口和城镇人口的定义可能会形成一个叫作半城镇人口5 (semi-urban population) 的中间类别。{{Note|3| [*NoteTerm!!乡村化!!ruralization*]指住在乡村地区的人口比例增长。不要把乡村人口同农业人口或农场人口(359-2)相混淆。}}
注：城镇化指住在城镇地区的人口比例增长。"
人口学词典,章节 3 • 人口的分布和分类,312,人口密度1 (density of population 或 population density) 是表示人口同其居住地区面积之间关系的一个指标。最简单的密度指标2 (density index) 是总人口除以领土面积，通常用每英亩人数、每平方公里人数或者每平方英里人数表示。人口分散程度3 (scatter of the population) ，取决于定居4 (settlement) 、群体定居5 (grouped settlement) 或分散定居6 (dispersed settlement) 的型式。有些作者使用应用数学中求重心的方法来计算一定地区的人口中心7 (population center) ；计算时，每个人的权数都一样。
人口学词典,章节 3 • 人口的分布和分类,313,有时当需要比较不同人口的居住密度，而且还要考虑除面积以外的其他因素时，则要计算比较密度指标1 (comparative density indices) 。这样的指标有很多种。其中可以提到以下一些：每单位可耕地的人口密度2 (density of population per unit of cultivable area) 和每单位可耕地的农业人口密度3 (density of the agricultural population per unit of cultivable area) 。有时候，这两个指标按耕地面积4 (cultivated area) 计算，而不按可耕地面积5 (cultivable area) 计算。人口密度也可以用人口同全部经济资源之比来表示；例如可以考虑计算最大潜在密度6 (maximum potential density) 或承载人口能力6 (population carrying capacity) 以表示资源及其所能供养的最多人口之间的关系。人口理论中还使用适度密度7 (optimum density) 的概念。适度密度就是在一定资源条件下，可使人均实际收入达到最高的那种密度。
人口学词典,章节 3 • 人口的分布和分类,320,"人口的性别结构1 (sex structure) 或性别分布1 (sex distribution) ,，可以用每个性别2 (sex) 的总人数与总人口之比来计算，更常见的是用一个性别的总人数与另一性别的总人数之比来计算。假如以男性作为分子就称之为人口的男性比重3 (masculinity) 。男性比例4 (masculinity proportion) 是男人占总人口的比例。性别比5 (sex ratio) 是男性人数与女性人数之比；通常用一个指数值(132-7)来表示，即每百个女人的男人人数。
注：当这个比的分子是女性人口，所计算的则是人口的女性比重。"
人口学词典,章节 3 • 人口的分布和分类,321,在人口学中，为了表示包括儿童(323-3)在内的每个性别所有年龄的人，通常用男性1 (males) 和女性2 (females) 这两个词来代替男人1 (men) 和女人2 (women) 。与此类似，也用男童3 (male child) 和女童4 (female child) 这两个词来代替男孩3 (boy) 和女孩4 (girl) 。人（man）一词也用于指一般意义上的人类5 (human being) 。
人口学词典,章节 3 • 人口的分布和分类,322,"年龄1 (age) 是人口结构的又一基本特征。年龄通常用年数来表示，或者用年数和月数来表示；对于非常小的孩子的年龄，则可以只用月数和日数来表示，或者用带小数点的年数来表示。人口学家通常只用整年2 (complete years) 数来表示年龄，称之为上个生日的年龄3 (age at last birthday) 。有时候，人口统计指的是在该年中到达的年龄4 (age reached during the year) 。如果象某些保险统计中那样，把不满一整年的那一部分当作一整年，则称为虚岁或下个生日的年龄5 (age at next birthday) 。在普查或生命登记中，往往把申报的年龄6 (stated age 或 reported age) 进位到下一个整数，特别是下一个生日接近的时候。整数年龄7 (exact age) 是用来表示一个人过生日那一天的年龄，特别是在生命表计算中。普查项目中的年龄有的是询问出生日期，有时问周岁年龄，也有只问年龄，而不作详细规定。当人们不清楚自己的年龄时，可以用一张历史大事记表8 (historical calender) 来估算年龄。所谓历史大事记表就是一张包括被调查人一生当中曾经发生过的有日期可查的事件的一览表。
注：因此，年龄组(325-2)通常以整岁表示，所以6—13岁年龄组包括所有整数年龄(322-7)介于6岁整和14岁整之间的人。"
人口学词典,章节 3 • 人口的分布和分类,323,"人口学借用了日常语言中一些词语来表示不同的生命阶段1 (stages of life) 或一个大致的年龄范围。生命的早期阶段是儿童期2 (childhood) 。一般来说，儿童3 (child) 是指尚未达到青春期(620-2)的人。儿童在其生命初期，叫作新生儿4 (newborn) 。哺乳期儿童5 (child at the breast, nurseling或suckling) 是指尚未断奶的儿童。婴儿6 (infant) 一词，可以用来表示不到一周岁的孩子，不过在日常语言中，这个词也可用来表示稍大一些的儿童。尚未达到必须入学年龄的儿童，叫作学龄前儿童7 (pre-school children) ，学龄儿童8 (school-age child) 是指已长到应该去上学年龄的儿童。"
人口学词典,章节 3 • 人口的分布和分类,324,"儿童期之后为少青年期1 (adolescence) 或青年期1 (youth) ，它从达到青春期(620-2)开始。少青年2 (adolescents) 或年轻人3 (young persons) 二词用来表示介于儿童期和成年人4 (adult age) 之间的男女。达到成熟期4 (maturity) 的人，叫作成年人5 (adults) 。老年6 (old age) 常常用来指大多数人在此时将要退休的那一生命时期。在此退休年龄7 (retirement age) 以上的人，叫作老年人8 (old people, the aged 或 the elderly) 。
注：青年期一词也用作集合词。当它是作单数用时，通常是指男性。在美国，青少年是指十几岁的人，即13岁至19岁之间的人。"
人口学词典,章节 3 • 人口的分布和分类,325,人口的年龄分布，可以用单岁年龄1 (individual years或age) 表示，也可以用年龄组2 (age groups) 来表示。年龄组可以是组距为五岁的年龄组3 (five-year age groups，也叫作 quinquennial age groups) ，也可以是宽组距年龄组4 (broad age groups) ，例如0-19岁，20-59岁，60岁以上。有时候，人口的年龄分布6 (age distribution) 或年龄结构6 (age structure) 是把人口按出生年5 (year of birth) 加以分组。年龄分布可以用人口金字塔7 (population pyramid) 形象地表示出来。人口金字塔是一个按年龄和性别表示出一个人口的状况的直方图(155-8)，因为典型的形状像一个金字塔而得名。
人口学词典,章节 3 • 人口的分布和分类,326,"一个人口的平均年龄1 (mean age) 是该人口的所有成员的平均年龄。中位年龄或年龄中位数、年龄中数2 (median age) 是把人口分成人数相等的两部分的那个年龄。当老年人在人口中的比例增大时，我们称之为人口老化或老龄化3 (aging) 。如果青年人的比例增大，可以叫作人口年轻化4 (rejuvenation，juvenation) 。年老人口5 (old population) 是指其老年人的比例高，年轻人口6 (young population) 则是指年轻人和儿童的比例高。不要把上述“老龄化”一词同人口预测使用的年龄移算法中的aging相混淆。年龄移算法是用各年龄的存活概率(431-6)求出今后某一时期存活者的人数。
注：英文中也写作ageing。在英文中aging一词既可表示老化，也可表示年龄移算。 年轻化一词已为美国人口学家所使用。"
人口学词典,章节 3 • 人口的分布和分类,327,一个人口的老龄化(326-3)也必须同个人老化1 (individual aging) 或逐渐衰老1 (senescence) 加以区分；也要同由于生活水平提高和医药进步而使人类的生命延长或寿命提高2 (increased longevity) 加以区分。一个人的生理年龄3 (physiological age) 的长短，取决于他的组织和器官的状况。对于儿童，我们使用智力年龄4 (mental age) 一词。智力年龄指的是以一般儿童在各个年龄时能够完成的某些测验来计量各个儿童智力水平的年龄。在研究智力年龄和生理年龄时，要把这两种年龄与按时间顺序计算的年龄加以区别。按时间顺序计算的年龄是从一个人出生日期5 (data of birth) 起所经过的时间。智力年龄对时间顺序年龄之比叫作智商6 (intelligence quotient)  (即 I.Q.)。
人口学词典,章节 3 • 人口的分布和分类,330,一个国家的居民可以是该国的臣民1 (subjects) 、公民1 (citizens) 或称国民1 (nationals) ，他们都享有某些政治权利。居民也可以是侨民2 (aliens) 或称外国人2 (foreigners) ，这些人是别的国家的公民。居民也可以是没有国籍的公民，叫作无国籍者3 (stateless) 。“臣民(subjects)”一词，过去用来表示臣属之意，而现在已经不再表示这一意义，通常看作是公民(citizen)的同义词，不过有时二者之间还有差别。一个国家的公民一般来说拥有该国的国籍4 (nationality) 。英文中nationality和citizenship用作同义词。但是，在一些多民族国家6 (multi-national states) 中，nationality一词是指政治上的国籍4 (political nationality) ，还是种族上的民族5 (ethnic nationality) 则要区别开来。
人口学词典,章节 3 • 人口的分布和分类,331,侨民经过归化1 (naturalization) 后，可以取得其居住国的国籍，而成为已归化的公民2 (naturalized citizens) 或已归化的人2 (naturalized persons) 。在一些国家中，归化证3 (certificates of naturalization) 是可以被收回4 (revoked) 的，这样加入国籍的人将失去国籍5 (loss of nationality) 。有的人可能有一个以上的国籍，这种人可称为拥有双重国籍6 (dual nationality) 。侨民有时可以区分为常住侨民7 (resident aliens) 和访问侨民8 (alien visitors或visiting aliens) 。前者经常住在祖国以外的另外一个国家，后者只在去访问的国家作短期停留。
人口学词典,章节 3 • 人口的分布和分类,332,在所居住的领土上出生的人，叫作这个地方的当地人1 (natives) 。如果他们的祖先是该地方的原始居民，就称他们为原住民或土著2 (autochthonous，indigenous 或 aboriginal) 。土著一般专用于未开化民族。统计数据常把居民划分为当地出生的3 (native-born) 和国外出生的4 (foreign-born) 二类。
人口学词典,章节 3 • 人口的分布和分类,333,"种族1 (race) 一词，通常是指具有某些共同的遗传特征的一群人。有些普查对种族的分类不很严格，有时它表示由共同文化或共同民族血统而联系在一起的一群人，甚至用来表示居住在一定领土上的人。另一个在使用上不很严格的词语是民族2 (ethnic group) ，民族应该是指具有共同文化、共同语言和共同宗教传统的一群人。一个民族可以是一个人种群体。一个民族3 (people) (参阅305-2)通常是指由共同的过去和共同的文化联系在一起的一群人。住在一定领土上而同该领土上大多数人有着显著差别的人，叫作少数民族4 (minorities) ，即种族少数民族4 (ethnic minorities) ，民族少数民族4 (national minorities) ，语言少数民族4 (linguistic minorities) 或宗教少数民族4 (religious minorities) 等。
注：种族主义：认为某些民族天生优越于其他民族的理论。 部落在某些范围内依然使用，但有为“民族”所取代的趋向。"
人口学词典,章节 3 • 人口的分布和分类,334,"有时人可以按其肤色1 (color) 分类，肤色一词是指皮肤的大致颜色。有些国家把人区分为白人2 (white persons) 和有色人3 (colored persons) ，后者有时叫作非白人3 (non-whites) 。不同肤色的人结成的配偶叫作异族夫妻4 (miscegenation) ，他们生育的子女叫作混血儿5 (mixed blood) 或混合双亲子女5 (mixed parentage) 。
注：与人种混杂相反的词是人种隔离。人种隔离是指限制或避免生活在同一地区的两个种族之间的联系。"
人口学词典,章节 3 • 人口的分布和分类,340,"人口可以按他们经常使用的语言1 (language) 或方言2 (dialect) 来分类。母语3 (mother language 或 mother tongue) 是指一个人幼小时在家里说的语言，日常语言4 (usual language) 是他通常使用的语言，这两种语言应该区分开来。在使用两种语言5 (bilingual) 或多种语言5 (multilingual) 的人口中，区分母语和日常语言并不总是很容易的。有关语言方面的统计叫作语言统计6 (statistics of language) 。
注：语言学：研究语言和人类语言的性质、结构、来源和意义的学科。 方言是语言的一种，具有其自己的发音、语法和词汇。"
人口学词典,章节 3 • 人口的分布和分类,341,"宗教统计1 (religious statistics) 是把人口按宗教信仰加以分类。通常把主要的宗教2 (religions) 及其主要宗派3 (denominations) 、仪式4 (rites) 和教派5 (sects) 区分开来。不信仰宗教的人，可以称为不可知论者6 (agnostics) 、自由思想者6 (freethinkers)  或 无神论者6 (atheists) 。
注：礼拜式也可以用来表示一种宗教仪式。"
人口学词典,章节 3 • 人口的分布和分类,342,"人口可按教育程度1 (educational status) 加以分类。既能读又能写的人叫作能读写者2 (literate) ，那些长到某一年龄还不能读又不能写的人叫作文盲3 (illiterate) 。对完成了某一水平学习的人一般认为是能读写的人。教育程度统计4 (educational attainment statistics) 是把人按其受教育的年级数5 (grade attainment) 、学习年数5 (years of school completed) 加以分类，或者按其离校年龄6 (age at leaving school) 分类，但这极少使用。另一种分类方法是根据所得的文凭7 (diploma) 、学位7 (degree) 或证书7 (certificate) 。这种分类方法要依各个国家的教学8 (instruction) 组织方式而定。
注：读写统计是教育统计的一部分，是指读和写的能力。读写比是会读写的人在人口中所占比重。其补数是文盲比。 半文盲是能读但不会写的人，这样的人，有时划为会读写的人，有时列入文盲人口。 学龄人口(346-7)常常按年级或注册的水平进行分类，因而，只有超出正常学龄的人口才按受教育年数列出。"
人口学词典,章节 3 • 人口的分布和分类,343,"教育制度1 (education system) 既包括一个国家里提供教育的公立机构，也包括私立机构。如果一个国家拥有这两种机构，则要区分为公立教育2 (public education) 和私立教育3 (private education) 。在学前教育4 (pre-school education) 之后，通常分为三种教育水平5 (levels of education) ，由低到高依次排列为：初等教育6 (primary education) , 中等教育7 (secondary education) 和高等教育9 (higher education) 。中等教育往往又分为几个教学阶段8 (cycles) 或学制8 (tracks) 。高等教育中包括不同级别10 (levels) 的其他可以得到大学学位11 (university degree) 的讲习班。技术教育12 (technical education) 或职业教育12 (vacational education) 可以是中等教育水平的，也可以是高等教育水平的。"
人口学词典,章节 3 • 人口的分布和分类,344,"教育机构1 (educational institutions) 的类型及其名称取决于每个国家特有的教育体系。学前教育(343-4)是由幼儿园2 (nursery schools 或 kindergardens) 提供的。提供上述三种教育水平(343-5)的机构通常分别叫作小学3 (primary schools 或 elementary schools) 、中学4 (secondary schools) 和学院5 (colleges) 或大学5 (universities) ；除了学院和大学之外，可能有各种各样的专业学校6 (professional schools) 。技术教育 (343-12) 由学习中心7 (learning centers) 、技术学校8 (technical schools) 、技术学院9 (technical colleges) 、技术机构10 (technical institutes) 和教育机构11 (educational institutes) 等提供。
注：学院一词，可以用于不同的含义；大学的学院是不完全具备大学地位的高等教育的机构，或者是作为大学的一个组成部分的学院。"
人口学词典,章节 3 • 人口的分布和分类,345,"一个班1 (class) (参阅130-8)是一群在同一个教室4 (classroom) 里，由同一位教师3 (teacher) 在同一时间里所教的学生2 (pupils)  。接受同一水平教育的一群学生，在美国叫作同一年级5 (grade) ，而在英国则叫作同一学年5 (class或form) 。学生6 (student) 一词，通常是指接受高等教育的学生，但是，也可以同接受中等教育的“pupil”(学生)通用。
注：在英国scholar一词通常是指从政府基金或私人基金中领取奖学金的学生(pupil或student)；古义中scholar一词用作pupil的同义词。在美国，这样的学生可以叫作scholarship holder或scholarship student。 在大学中，还没有取得第一级学位的学生是本科生。毕业生(参阅151-1*)在英国是指大学学位获得者,而在美国是指大学、中学甚至小学毕业的人。研究生在美国是graduate student，是指攻读第二个学位的人，在英国则称post-graduate student。"
人口学词典,章节 3 • 人口的分布和分类,346,"当前学校统计1 (current school statistics) 中可区分注册学生2 (pupils enrolled) 人数和出勤学生3 (pupils in attendance) 人数。这两个数字的对比是出勤比4 (attendance ratio) 。义务教育5 (compulsory education) 是指在一定年龄内上学是法律上应尽的义务。这样就能够按照立法标准，确定学龄6 (school age) 儿童数量，或者学龄人口7 (school-age population) 的数量。
注：出勤比是出勤学生与注册学生之比，而就学比是注册学生与学龄人口之比。"
人口学词典,章节 3 • 人口的分布和分类,347,有一些统计数据可以表达受教育的过程。一个人正常的教育应该是一个年级一个年级地从小学一年级一直到学习结束。在实行强制性义务教育的地方，除生病和死亡外，在学龄内离校1 (leaving school) 是极个别的现象。退学率2 (dropout rate) 是指在一年当中或学年结束时未取得学位就离开学校的概率。退学率是用生命表中求死亡概率的方法计算；退学率的补数则是在校率3 (retention rate) 。这两种率可以用来编制学习生命表4 (table of school life) ，求出平均在校年数5 (mean length of education) 。学期结束时，课程不及格的学生可以留级，也可以转变学制6 (change of track) 或不转变学制升级。根据这些学生在学年结束时的最终结果，确定留级率7 (proportion repeating a school year) 。
