First Level Heading,Second Level Heading,Third Level Heading,Definition
다국어 인구학사전,장 2 • 인구통계,204,"센서스 (202-1) 및 조사 (203-4)에서 질문에 답변하는 사람은 응답자1 (respondents)  또는 정보제공자1 (informant) 라고 한다. 정보를 수집 (130-4)하는 사람은 면접원2 또는 조사원2이라고 한다. 일반적으로 센서스에서 정보를 수집하는 사람들을 조사원이라고 부르는데, 조사원은 보통 수퍼바이저3나 감독자3의 관리 하에 일한다. 센서스 (202-2)는 대개 각국의 통계청4에 의해 실시된다.
참고：우리나라는 통계청에서 센서스를 관장하는데, 미국에서는 센서스국, 영국과 웨일즈, 스코틀랜드에서는 일반 등록청에서 관장한다."
다국어 인구학사전,장 2 • 인구통계,205,"일반적으로 센서스에 참여하고 응답하는 것은 국민의 의무1 (compulsory) 이다. 즉, 응답자 (204-1)는 요구 받은 정보를 제공해야 하는 법적 의무가 있다. 이 점에서 센서스는 무응답3 (non-response)  문제가 중요한 자발성에 기반한 조사2 (cf. 203-4)와는 다르다. 특히 우편 발송이나 직접 방문을 통해 응답을 받아야 하는 우편조사와는 다르다. 무응답자5는 응답거부자6(조사에 협력하지 않은 사람들)와 조사원이 접촉할 수 없는 사람들 (204-2)로 나뉜다. 여기에서 부재자7 (absentee)  또는 미 접촉자7 (no contacts) 로 집계된다. 특정 항목에 답변을 거부한 비율8은 센서스에 대한 응답자의 반응을 확인할 수 있는 좋은 지표이다. 사용할 수 없는 표본을 바꾸는 것을 표본대체9 (substitution) 라고 한다."
다국어 인구학사전,장 2 • 인구통계,206,"정보 수집에 사용되는 서식1은 다양한 명칭으로 불리고 있다. 조사표2 (census schedule) 는 특히 센서스 조사표2라는 용어로 자주 사용된다. 대부분의 서식은 설문지3인데, 설문지는 특히 응답자가 스스로 작성4하도록 만들어진다.한편 비통계적인 목적으로 사용되는 문서들로부터 발췌7한 진술들5과 구체적인 정보들6이 센서스를 위한 정보로 사용된 적도 있다. 질문은 일반적으로 폐쇄형 질문8 (closed ended questions) 과 개방형 질문9 (open ended questions) 의 두 유형이 있다. 전자는 질문에 주어진 보기 중 하나를 응답자가 선택하여 답변하는 방식이며, 후자는 응답자가 임의로 대답할 수 있는 방식이다."
다국어 인구학사전,장 2 • 인구통계,207,"센서스조사표 (206-2)에는 오직 개인과 관련된 정보만을 포함한 개인 조사표1 (individual schedule) , 가구 (110-3)의 각 구성원에 대한 정보를 포함한 가구 조사표2 또는 조사원(204-2)이 조사 대상 모두의 자료를 순차적으로 기입해 나가는 집단조사표3, 명단3 또는 조사원 기입표3가 있을 수 있다. 시설에 있는 인구 (310-7)를 위한 시설조사표4 (institutional schedule) 와 같은 특수 조사표도 있다."
다국어 인구학사전,장 2 • 인구통계,210,"센서스1 (Census operations)  는 일반적으로  센서스 지역2 (census area) 의 경계설정과  조사구3 (district) 의 목록작성에서 시작된다. 마을과 도시 내 조사구 목록은 하나 또는 여러 개의 구역4 (block) 으로 구성되는데, 하나의 구역은 길을 건너지 않고 걸어서 갈 수 있거나 철로나 강과 같은 장애물에 의해 구분된 복수의 건물들로 정의 된다. 일부 국가들에서 대부분의 대도시는 하나 또는 여러 개의 조사구를 가지고 있는 센서스 트랙트5 (census tract) 이라 불리는 통계 지역으로 세분된다."
다국어 인구학사전,장 2 • 인구통계,211,"인구동태1 (vital events)  는 출생, 사망, 사산, 태아 사망, 혼인, 입양, 사생아 입적, 혼인 무효, 이혼, 별거로 정의될 수 있다. 즉 인구동태는 개인의 민사상 신분2의 변화를 발생하는 출생부터 사망까지의 모든 사건을 망라한다. 동태통계에 대한 기록은 일반적으로 인구동태기록3 (vital record)  또는 등록기록3 (registration record) 이라고 불린다. 인구 동태는 법률상의 이유로 많은 국가에서 오랫동안 인구동태등록4 또는 주민등록4의 대상이 되어왔다. 출생신고5, 혼인신고7 및 사망신고9는 출생신고서6, 혼인신고서8 및 사망신고서10와 같은 특정 서식들을 사용하고, 이 기록은 등록통계로 관리된다. 이 등록을 보관하는 책임을 진 사람을 등록관11 (registrar) 이라 부른다.
참고：주민등록시스템은 교회가 사용하는 교구 명부 (214-1)의 유산이다. 명부는 원래 각 사건을 하나 이상의 줄에 걸쳐 기록한 내용을 담고 있는 제본된 책이었다. 오늘날 개인적인 기록은 종종 증서 형식을 취하고 있는데, 이러한 증서는 주민등록등본과 같이 각각의 동태 기록을 담고 있다."
다국어 인구학사전,장 2 • 인구통계,212,"인구 동태 통계1 (Vital statistics)  또는 등록 통계1 (registration statistics)  는 출생신고기록이나 신고 시 생성된 통계보고2를 집계함으로써 얻어진다. 때로는 모친 또는 선친의 거주지에 대한 통계표3가 본인의 출생등록이 이루어진 장소에 대한 통계표보다 인구학적으로 더 유용하다고 여겨지곤 한다.
참고：많은 국가에서 출생 신고 시기는 실제 출생시기보다 훨씬 늦어지는 경향이 있다."
다국어 인구학사전,장 2 • 인구통계,213,"위에서 설명한 주민등록명부(cf. 211-4)는  상시 등록2 제도를 가진 국가의 인구대장1 (population register) 과는 구별된다. 이러한 인구대장에는 인구의 모든 구성원 또는 모든 가족 각각이 하나의 카드3에 정리되며, 이 카드는 지역 등록 사무소와  주거 변경5 (cf. 310-6) 신고를 통해 접수된 정보가 중앙 통계국에 전달됨으로써 유지4 되거나 갱신4된다. 이는 일반적으로 센서스 결과와 일치6하며, 정기적으로 이루어지는 특정 검수7에 의해 갱신된다.
참고：카드파일은 여러 카드들을 하나로 모아둔 것이다. 일반적으로, 하나의  파일은 여러 카드들이 일정 순서로 정렬되어 있다."
다국어 인구학사전,장 2 • 인구통계,214,"역사 인구학(Historical demography)(102-1)은 주민등록 (211-4)과 센서스로부터 얻은 일반명부 (207-3)가 발달하기 전에 존재하거나 그 선구가 되는 문서들을 이용한다. 지역 교회의 신도 목록1 (parochial register)  또는 교구 명부1는 세례2, 혼배성사 (503-2), 장례3와 같은 인구 동태적 사건과 같은 정보를 담고 있다. 교회에서 공식적인 의식을 통해 세례를 받기 전, 생후 1개월 내에 사망한 영아5 (chrisom) 의 경우에는 장례|EnglishEntry:burial기록에서만 이용 된다. 이러한 명단들은 인구 일부에 대한 정보를 포함하거나 아주 가끔 인구 전체에 대한 정보를 담고 있다. 이들은 가구세금명부9, 과세 대장10 (taxation roll) , 징병 명부11와 같은 행정 기록과 세입 기록뿐만 아니라 교구 내 모든 신도 목록6, 영성체 명단7 (list of communicants) 과 견진성사 목록8 (confirmation list) 을 포함한다."
다국어 인구학사전,장 2 • 인구통계,215,"자료는 교구명부로부터 얻어지는데, 이 때에 여러 종류의 서식1이나 전표1 (slips) 를 활용한다. 이들은 세례 명부2, 혼배 명부3와 장례 명부4를 포함한다. 명부에 있는 사람들5 즉, 세례를 받고, 땅에 묻히고, 결혼한 사람)의 이름이 명부에 기재되어 있으며, 부모와 대부6, 대모7와 세례를 받은 것에 대한 증인8들에 대한 정보도 여기에 기록되어 있다. 사람들의 이름이 있고 없음에 관계없이 익명의 진술들, 이름이 있는 명부, 필사 양식11 (transcription form) 도 사용된다. 가족 구성원을 파악(638-2)하기 위해, 가족 재구성 양식 (638-1)이 사용된다. 계보12 (genealogies) 로 개인이나 가족의 가계를 재구성하는 경우, 이러한 자료들은 어떤 경우에는 상층계급의 인구학적 정보의 귀중한 원천이 된다."
다국어 인구학사전,장 2 • 인구통계,220,"서류에서 통계 데이터를 얻는 방법인 추출1 (extraction) 은 원래 그 목적으로 기획된 것은 아니다. 일반적으로, 자료원이 무엇인가에 관계없이 통계적인 정보를 얻기 위해서는 자료처리2 (processing) 가 필요한데, 자료처리는 수작업3, 기계4, 전산5 또는 이 방법들의 혼합에 의해 이루어진다. 수작업을 통한 처리는 탁상계산기6보다 복잡한 도구를 필요로 하지 않는다. 기계를 통한 자료처리는 기록기 (224-2) 또는 펀치카드 (224-3) 기계를 사용한다. 전산 자료처리는 컴퓨터 (132-2*)를 사용한다. 처리 방식과는 상관없이 특정 유형의 작업들7은 자료편집8, 도표화 (130-6*),계산 (132-2), 통계표 작성9을 포함한다. 이러한 작업은 선택된 자료 처리방식에 따라 복잡하게 될 수도 있다.
참고：영어에서, 이 용어는 단순한 문서나 자료를 읽을 수 있는 도구를 통해 이루어지는 작업들을 의미하는데, 이는 불일치를 바로 잡고 누락된 정보가 없도록 하는 목적을 지닌다. 프랑스어로 편집은 통계표 작성 단계를 의미한다."
다국어 인구학사전,장 2 • 인구통계,221,"일반적으로 자료교정에 앞서 기본적 기재사항2에 대해 번호를 부여하는 부호화1 (coding) 가 필요하다. 코딩틀3은 기재사항과 그 내용을 숫자 또는 알파벳 부호로 변환한 것을 서로 일치시키는 작업이다. 코드북은 문서로 작성된 코딩틀들을 가지고 이들을 기술한다. 코딩틀은 일반적으로 나중에 사용할 자료의 분류를 쉽게 할 수 있도록 고안되어 있다. 반대로, 분류4 (classification) 는 개별 코드들의 단순한 목록이며, 개별 코드의 각 표제5 (heading) 는 하나 또는 여러 개의 숫자로 표시된다. 자료에 부호가 부여된6 후, 이를 파일 (213-3*)로 만드는데 이 파일은 기계가 읽을 수 있는 형태로 변환된 것이다. 자료교정의 제2단계에서는 내용 검사7와 일관성 검사7에 의한 오류 제거를 수행하는 파일 클리닝을 한다. 이들은 각 통계 단위 (cf. 110-1)내에서의 {TextTerm|내검|EnglishEntry:internal checks|}이나 서로 다른 통계 단위들에 대한 비교에 의해 이루어진다. 오류가 확인된 후, 오류는 체계적 절차에 의해 원래 문서나 파일에서 수정된다."
다국어 인구학사전,장 2 • 인구통계,222,"편집된 자료 자체는 거의 직접적으로 사용되지 않는다. 자료는그룹화 (130-7) 되고 도표화 (130-6*)된다. 그리고 이것은 일반적으로 통계표 (131-4)의 형태로 표현된다. 이들은 수작업 또는 기계를 사용한 방법 중 하나에 의해 구분1 (sorting) 될 수 있으며, 이는 사전에 정해진 규칙에 따라 일련의 사건 단위의 재구성 또는 더 간단하게, 특정 속성을 가진 사건 단위의 체계적인 기록을 통해 이루어진다. 사건 단위 및 특성의 선택은 하나 또는 몇 개의 수량으로 속성 값이나 하나 또는 몇 개의 질적인 고유의 특성2에 따라 진행된다. 대부분의 연구는, 간단한 것이든 복잡한 것이든, 혹은 일회성이든 반복적인 것이든 계산 없이 되지 않는다. 그리고 컴퓨터 (225-2)는 수작업으로는 시간이 많이 소비되는 계산을 가능하게 한다. 이러한 가능성은 자료 분석3 (data analysis ) 기술의 발전을 가져왔다. 결정론적 및 확률론적 모델 (730참조) 은 상당한 계산을 필요로 하며, 이는  시뮬레이션 (730-6)도 마찬가지이다."
다국어 인구학사전,장 2 • 인구통계,223,"통계표 작성 단계|EnglishOriginal=The stage of table preparation| (220-9)는 자료처리의 결과를 표1, listings (131-4) 또는 통계 도표 (155-2)라는 형태로 간편하게 사용할 수 있도록 하기 위한 것이며, 이는 모든 기술 통계2에서 공통으로 사용된다. 컴퓨터 그래픽3과 컴퓨터 지도 제작법3은 준비 단계에서 대량의 그래프 표현을 가능하게 한다."
다국어 인구학사전,장 2 • 인구통계,224,"기계적 자료처리|EnglishEntry:mechanical processing (220-4)가 전적으로 전자 장치1의 사용을 포함하진 않지만, 그것은 과거 표 작성기2와 기록기2를 대체하고, 더욱 다목적인 기능을 가능하게 하였다. 대개, 정보는 먼저 번호 부여 (221-1*)가 이루어진 다음  천공기4를 이용해 펀치 카드3에 게시된다. 카드 천공 검사기5는 천공의 정확성을 검사하는 데 사용되는 기계이다. 컴퓨터에 데이터를 입력하는 방법으로는 펀치 카드가 이용되고 있기 때문에 이 두 종류의 기록기가 일반적으로 사용되고 있다. 한편, 카드 분류기6와 표 작성기7와 같은 다른 기록기의 이용은 감소하고 있다. 펀치카드에 의존하지 않고 데이터를 직접테이프 (226-4참조)나 자기 디스크 (226-5참조)에 입력하는 경우가 많아 지고 있다. 물론 이상의 방법은 과거에 주로 사용된 자료처리 방법이고, 현재는 거의 모든 자료들이 컴퓨터를 이용하여 처리되고 있으며, 과거 자료들 역시 전산화 된 경우가 일반적이다."
다국어 인구학사전,장 2 • 인구통계,225,인구학적 연구는 컴퓨터2를 이용한 자료의 전산 처리1 (electronic data processing) 에 크게 의존 하고 있다. 하드웨어3라는 용어는 물리적 기기 장치를 말하며 소프트웨어4는 컴퓨터를 사용하는 방법을 이용자5에게 제공하는 것이다. 컴퓨터 전문가6에는 시스템 분석가9가 구상한프로그램8을 사용하는 프로그래머7도 포함된다.
다국어 인구학사전,장 2 • 인구통계,226,"컴퓨터 (225-2)의 하드웨어 (225-3)는 1개 또는 여러개의 중앙 처리 장치1, 중앙 저장소2, 테이프4나 자기 디스크5와 일련의 입출력 장치6를 사용하는 하나 또는 그 이상의 대용량저장장치3를 포함한다. 소프트웨어 (225-4) 부분은  이용자 (225-5)가 이용자의 프로그램9을 위해 시설8을 효율적으로 관리하게 하는 운영시스템7을 포함한다. 그리고 표준 문제의 해결을 위해 고안된 기성품 프로그램 (225-8)인 자료처리프로그램10 (processing programs) 으로 구성되어있다."
다국어 인구학사전,장 2 • 인구통계,227,"이용자 (225-5)는 포트란, 코볼, 베이직 또는 알골 같은 일반적인 프로그래밍 언어1 (programming language) 나 특정 언어를 통해 프로그램 (225-8)의 과제를 처리할 수 있다. 이러한 언어는 자료 은행2 (data bank) 을 만들어 유지하는 데 사용되는 데이터 베이스 관리 시스템2, 조사 데이터 처리 프로그램3 또는 통계 패키지4와 같은 컴퓨터의 중앙 저장 장치 (226-2)에 저장된 자료 처리 프로그램 (226-9)을 사용하기 위해 고안된 것이다. 정보를 컴퓨터에 입력하고 결과를 얻기 위해 사용되는 방법은 자료처리 방식에 따라 다를 수 있다. 과거에 일괄처리7에서 일반 입출력 장치는 카드 판독기5와 라인 프린터6였다. 콘솔8은 타임 쉐어링 방식9의 자료 처리를 위한 일반 입출력 장치이다. 어떤 경우, 입력 장치는 컴퓨터와 장소적으로 떨어져 있는 경우가 있는데, 이러한 조건 하에서 자료 처리는원격 단말 장치10에 의해 이루어진다.
참고：위에 정의된 프로그램 언어 이외에 다른 종류의 언어가 운영 체제를 조작하는 데 사용되는 경우가 있다. 이들은 보통 작업 제어 언어라고 한다."
다국어 인구학사전,장 2 • 인구통계,228,"컴퓨터 (225-2)에서 처리되는 모든 정보는 세가지 주요 형식을 갖는다. 첫째, 펀치카드 (224-3*)를 사용하거나 키보드 콘솔 (227-8)과 같은 온라인2 장치를 사용하는 자료 입력1 (data entry)  또는 입력장치1 (input) 이다. 컴퓨터에 이미 저장되어 있는 자료는 중앙 저장 장치 (226-2)에서 하거나 대용량 저장 장치 (226-3)에서 얻을 수 있는 입력 자료로 사용된다. 두번째 자료처리 (220-2)는 두 가지 주요 유형인,수치 처리4와 비수치처리5로 구분된다. 통계적이거나 산술적 계산은 보통 전자에 포함되는 작업이다. 반면에 후자는 자료 만들기에 초점을 둔 것이다. 세 번째는, 때때로 출력 단계라고 하는데,처리 결과6나 출력장치6는 라인 프린터 (227-6)에서 출력되고 이후 단계에서 자료처리를 위해 대용량 저장 장치 (226-3)에서 파일이 저장 된다. 그래프나 수치의 형식으로 얻을 수 있는 결과는 또한 플로터7에 전송된다."
다국어 인구학사전,장 2 • 인구통계,230,"인구 통계의 정확도1 (accuracy) 는 개인, 집단 또는 사건 집계의  완성도2 (completeness) 에 달려있다. 누락3과 과소추계3는 과소추정4을 초래하는 경향이 있으며 중복 집계5 (multiple counting) 는 과대 추정6을 초래하기 쉽다. 오류의 또 다른 원인에는 나이와 분류오류8와 같이 어떤 특성에 대한 잘못된 기록7도 포함된다. 이러한 부정확성은 사후 조사 검증9 (post-enumeration test)  또는 내검10 (quality check) 에 의해 발견되기도 한다. 어떤 질문들은 답변되지 않거나 불충분하게 답변되기도 하는데, 이는 심각한 부정확성을 초래한다. 부정확성은 무응답11 (non-response) , 미상11 (not stated)  또는 불명11 (unknown) , 미보고11 (undeclared) , 불분명한 기록11 (not specified) , 부실한 정의11 (poorly defined) , 또는 기록오류11 (misspecified) 등에 의해 발생된다.    }{Note|5|
참고：여기에서 ""완전한""이라는 용어는 누락된 것이 없음을 나타나기 위해 사용된다. 인구 동태 등록에서 사건의 누락은 라고 한다."
다국어 인구학사전,장 3 • 인구분포와 분류,301,"인구 통계는 일반적으로 인구의 지리적 분포1 또는 인구의 공간적 분포1, 그리고 구조 (144-4)로 표현된다. 인구는 일정한  지역2 (area)  또는 영토2 (territory)  (305-6)에 거주하는 사람들을 말하며, 지리적 분포3 또는 공간적 분포3 연구는 인구가 영토 내에서 어떻게 분포되어 있는지를 다루는 것이다."
다국어 인구학사전,장 3 • 인구분포와 분류,302,"인구가 거주하는 영토(301-2)는 일반적으로 하위지역1으로 나뉜다. 행정적인 목적으로는 행정 지역2과  행정 단위2 또는 행정 구역2 으로 나뉘며, 이는 법적 구분2 또는 정치적 구분2이라고도 불린다. 한편, 지리학자는 지역을 지역3 또는 지리적 구4로 분류하며, 이들은 행정 단위와 일치할 수도, 일치하지 않을 수도 있다. ""지역"" 또는 ""구""라는 용어는 여러 가지 의미로 사용될 수 있다. 지역은 필요에 따라 의미하는 크기가 다를 수 있는데, 북극 남극과 같은 극지 지역, 아열대 기후 등과 같은 기후 지구, 또는 대도시 지역 등을 가리킬 때가 그 예이다. 지리학자는 자연 지역5과 경제 지역6이라는 용어도 사용하는데, 자연 지역7은 생태학(104-5)에서 서로 다른 특성들을 가진 인구가 거주하고 있는 지역을 정의 할 때 사용된다."
다국어 인구학사전,장 3 • 인구분포와 분류,303,"행정 단위는 국가마다 다르며, 같은 나라에서도 시대에 따라 다르기 때문에 때로는 같은 용어가 서로 다른 환경을 의미기도 한다. 작은 지자체의 지역은 군구1 (townships) 와 교구1를 포함하며, 큰 지자체의 지역은 주2 등의 명칭을 사용하고, 중간 단위는 군5 또는 지구6로 불리는 경우가 많다. 예를 들어 캐나다에서의 큰 행정 구분은 그 크기에 따라  군구8와 군9, 주10로 나뉜다.}
참고：작은 행정 단위를 부르는 또 다른 명칭으로는 , 가 있다. 는 작은 지방 자치 단체를 지칭하는 일반적인 용어이다. 미국에서 교구는 군과 같다.우리나라의 행정단위는 시/도, 시/군/구, 읍/면/동의 순으로 구분된다."
다국어 인구학사전,장 3 • 인구분포와 분류,304,"인구는 상주1 (settled) 와 정주1 (sedentary) 의 형태나 특정 지역에서 정착하지 않고 여기 저기 이동하는 유목2의 형태를 취한다. 상주하는 과정에 있는 유목민은 준 유목민3 (semi-nomadic) 이라 불린다. 보통 원주민들은 그들만의 지정된 공간에서 거주하며, 그러한 영토를 원주민 보호 구역4 (native reserve)  또는 거류지4라 부른다."
다국어 인구학사전,장 3 • 인구분포와 분류,305,"국가1 (country) 는 대개 국민2 (333-3참조) 또는 민족2의 영토(301-2)이다. 한 민족에 속하는 사람들은 일반적으로 동일한 문화를 공유한다. 국가3는 정치적 주체인데, 이 용어는 두 개의 서로 다른 의미로 사용된다. 가장 일반적인 의미에서 국가는 그 지역에 사는 주민들에 대해 전반적인 통치권을 행사하는 주체(body)이다. 그러나 연방 국가4 (federal state) 들의 연방 정부들4은 주5라는 작은 단위로 나누어져 있어, 국가의 통치권은 절대적이지 않을 수 있다(예: 미국, 호주). 영토6 (301-2)라는 단어는 일반적으로 지리적 지역을 나타낼 때 사용되지만, 최근에는 고착된 정치적 지역을 나타낼 때 사용되는 경우도 있다. 영토는 자치 지역7 (self-governing territory) 과 비자치 지역8 (non-self-governing territory)  간의 구별을 만들어내기도 한다."
다국어 인구학사전,장 3 • 인구분포와 분류,306,"인구 집단1, 인구 군1 또는 더 일반적으로 지역 집단1 (localities) 으로 알려진 특정 용어들은 한 영토 (301-2)내에서 다양한 인구의 복합체1 혹은 집합체1를 나타내는데 사용된다. 농촌 지역에서는 최소 단위를 촌락2 (hamlet) 이라 하며, 촌락은 일반적으로 집들의 최소 집합으로 구성되어 있다. 이보다 조금 더 큰 인구 집단이 마을3 (village) 인데, 마을은 주로 농업 인구로 구성된 작은 공동체이다. 시4 또는 도시4는 통상적으로 농업에 종사하는 인구가 거의 없는, 규모가 더 큰 집합체이지만, 마을에서 시 또는 도시로의 전환이 이루어지는 지점을 특징짓기는 어렵고, 그 상황은 나라마다 다르다. 영토 (305-1의 의미에서 중앙정부의 소재지는 수도5라 불린다. 군에서 지방 정부의 소재지는 군 행정 중심지6 또는 군청 소재지6로 불린다. 시와 도시는 지구7 (districts)  또는 소구역7 (quarters) , 그리고 선거를 위한 구7 (wards) 로 더 나눠진다."
다국어 인구학사전,장 3 • 인구분포와 분류,307,"인접 지역체는 그들의 행정적인 독립을 유지하면서 특화된 기능을 가진 중심 도시2와 교외3를 포함한 하나의 밀집지대1 (agglomeration) 를 구성 할 수 있으며, 이러한 지역체를 통해 새로운 지역들이 끊임없이 만들어진다. 광역 도시권4 또는 대도시권4 (metropolitan area) 이라는 용어는 지리적으로 인접하고 있지만 각각의 독자성을 유지하고 있는 서로 다른 도시들의 밀집 지대들을 나타낼 때 사용된다. 광역도시와 대도시와의 융합은 광대한 지역에 걸쳐 거대 도시5 (megalopolis)  또는 대도시 지역5 (metropolitan belt) 이 된다. 대도시 지역6은 교외 통근권을 포함한 밀집지대를 가리킨다.
참고：동의어로 쓰이는 다른 용어는 도시 핵이 있다. 동의어로 자주 사용되는 단어는 위성 도시, 교외 지역이 있다. 교외화: 대도시와 인접한 교외 지역에서의 급격한 인구 증가의 과정. 대도시와 인접한 인구 밀도가 높은 지역은 도시 주변부라고 부를 수 있고, 도시와 농촌 지역의 경계 지역을농촌-도시 주변부 또는 준 교외지역이라고 할 수 있다. 도시 인구를 표준 대도시 통계 지역 (미국), 인구 집중 지역 (일본), 광역도시 (영국)등의 통계적 지역으로 다시 나눌 수 있다."
다국어 인구학사전,장 3 • 인구분포와 분류,310,"인구 센서스에서 인구에 대한 구분이 존재하는데, 인구는 일정한 지역에 계속 살고 있는 거주 인구1 (resident population)  또는 상주 인구1 (de jure population) 로 구분되거나 인구조사 당시 그 지역에 있던 실제 인구2 (actual population)  또는 현재 인구2 (de facto population)  로 구분된다. 거주 인구에서 임시 부재자4는 인구조사 당시 그 지역에 있었던 영주민3에 포함된다. 실제 인구는 거주자와 함께 방문객5 또는 단기 체류자5 (transients) 로 구성된다. 이러한 두 인구를 조사하는 방법은 전국적인 수준에서 봐도 다른 결과를 나타낸다. 사람이 살고 있는 장소를 상주 지역6이라고 부른다. 행정상의 이유로 대형 주거 시설에 살고 있는 사람들 (예를 들어, 기숙 학교, 병영에 살고 있는 군인, 죄수 등(110-5* 참조)은 별도로 조사되는 경우가 많다. 이러한 사람들을 시설 인구7 (population institutional) 라 한다. 부랑자8 나 주소지가 없는 사람8들을 조사하기 위해서는 특별한 규칙이 적용된다.
참고：거주지라는 용어는 법적 거주지를 위한 전문적인 법률 용어이며, 사람들이 법적으로 거주하고 있는 장소를 나타낸다. 이는 실제 거주지와 다를 수 있다. 미국에서는 법적 인구가 곧 상주인구이다. 우리나라와 미국의 경우 시설 수용자는 교정 시설, 정신 병원, 결핵 요양소, 양로원, 장애인 시설 등에서 보호 관리하에 살고 있는 사람을 의미한다; 다른 집단의 거주 시설에 살고 있는 사람들은 대학 기숙사에 살고 있는 학생이나 막사에 살고 있는 군인 등을 포함하고 있다."
다국어 인구학사전,장 3 • 인구분포와 분류,311,"많은 국가에서 농촌 지역1은 인구 규모가 대개 2,000 명 이하인 행정 구역으로 정의되며, 이외에 다른 지역들은 도시 지역2으로 불린다. 농촌 인구3는 농촌 지역에 거주하는 인구를 말하며, 도시 인구4는 도시 지역에 거주하는 인구를 말한다. 특정 지역의 인구를 농촌이나 도시 인구로 할당하는 기준은 나라마다 다르다. 농촌 인구와 도시 인구의 정의에 따라 준 도시 인구5라는 중간 범주를 구별하기도 한다.
참고：농촌화: 농촌 지역에 거주하는 사람들의 비율이 증가하는 것 . 농촌 인구를 농업 인구 또는 농가 인구(359-2)와 혼동해서는 안된다. 도시화: 도시 지역에 거주하는 사람들의 비율이 증가하는 것."
다국어 인구학사전,장 3 • 인구분포와 분류,312,"인구 밀도1 (density of population/population density) 는 인구와 거주 면적 간의 관계를 나타내는 지수이다. 가장 간단한 밀도 지수2는 전체 인구를 영토의 면적으로 나누는 것이며, 보통 1 에이커와 1 평방 킬로미터 또는 1 평방 마일 당 인구수로 나타낸다. 인구 분포3는 정착4유형, 즉 집단 정착5인지, 분산 정착6인지에 따라 다르다. 몇몇 연구자는 수학에서 무게 중심을 계산하는 방법을 이용하여 특정 지역의 인구밀집지역/인구중심지7 (population center) 를 계산한다. 이 경우 인구의 한 사람 한 사람에게 동등한 가중치가 주어진다."
다국어 인구학사전,장 3 • 인구분포와 분류,313,"다른 인구의 정착 유형을 비교하면 땅 표면 이외의 요인들을 고려하는 상대 밀도 지수1 (comparative density indices) 를 계산할 수 있다. 다양한 지수가 있는데, 예를 들어 단위 가경지 면적당 인구 밀도2 (density of population per unit of cultivable area)  와 단위 가경지 면적당 농업 인구 밀도3 (density of the agricultural population per unit of cultivable area) 등이 있다. 이러한 지수는 가경지5보다는 경작지4 에 근거하는 것이다. 밀도는 또한 인구와 경제적 자원 간의 관계로 나타낼 수 있다. 즉, 자원과 이를 부양 할 수 있는 최대 인구와의 관계를 나타내는 최대 잠재 밀도6 또는 인구 부양 능력6이 고려된다.  주어진 자원을 가진 일인당 실질 소득을 극대화하는 것과 같은 최적 밀도7라는 개념이 인구 이론에서 사용된다."
다국어 인구학사전,장 3 • 인구분포와 분류,320,"인구의 성 구조1 (sex structure) 와 성 분포1 (sex distribution) 는 총 인구 수에 대한 하나의 성2이 차지하는 비율로 측정되거나 이보다 더 흔하게는 다른 성의 수에 대한 상대비로 측정되기도 한다. 관례적으로 남성을 분자로 하며, 이는 인구의 남성도3 (masculinity) 를 의미한다.남성 비율4은 총 인구에서 남성이 차지하는 비율이며, 성비5는 여성의 수에 대한 남성 수의 비율을 의미한다. 일반적으로 이것은 지수 값(132-7)으로서  여성 100명 당 남성의 수로 나타낸다.
참고：때때로 비율의 분자는 여성 인구와 관련이 있으며, 인구의 여성도(feminity)가 측정된다."
다국어 인구학사전,장 3 • 인구분포와 분류,321,"인구학에서는 어린이(323-3)를 포함한 모든 연령의 각 성별 인구를 가리키는 남자1와 여자2라는 표현 대신에, 남성1 (males) 과 여성2 (females) 이라는 용어가 일반적으로 사용된다. 이와 마찬가지로 소년3 (boy) 과 소녀4 (girl)  대신에, 남자 아이3 (male child) 와 여자 아이4 (female child) 라는 용어가 사용된다. 사람이라는 용어는 일반적으로 인간이라는 의미로 사용된다."
